source: 1902.04048
label: DEAP-3600
year: 2019
color: #800080
label_xpos: 25.174385779272026
label_ypos: 4.195191626699301e-43
23.174385779272026,9.195191626699301e-43
23.45141955033831,7.68797150019498e-43
23.816520421309196,6.358141605386127e-43
24.281930543999383,5.157579587564309e-43
24.802708698420513,4.1568158399154334e-43
25.184571192162778,3.502613013159049e-43
25.63751436866845,2.9590365309294585e-43
26.098603704168788,2.4836563418125217e-43
26.64703270548955,2.087353855551453e-43
27.287934444902646,1.7232723570580151e-43
27.944250847708947,1.4199291227719495e-43
28.604210231229846,1.1623643910644936e-43
29.143382301051098,9.68600163044046e-44
29.819003466520158,8.044481165630683e-44
30.822646797483408,6.736357047553602e-44
31.752080707564772,5.729450097844857e-44
32.70954100353329,4.820235260414457e-44
33.695872800138204,4.0869932606238425e-44
34.711946695933364,3.4706888955652683e-44
35.86505129988953,2.9282655453721185e-44
37.166714237992856,2.480249808860154e-44
38.51561888754013,2.0980556016146878e-44
40.1513400942917,1.7564321283707727e-44
42.231245222897094,1.4922134041432627e-44
44.551051153720586,1.2628166664633975e-44
48.70401178236215,9.803176712915791e-45
51.0050130611392,8.555731250971869e-45
54.52470497472943,7.437129565591059e-45
58.20741285983376,6.53383126093811e-45
62.13885821858959,5.871706639780222e-45
66.33584127863622,5.3746576000136406e-45
70.81629698866867,4.965148748146902e-45
75.59937165977287,4.675316882291638e-45
80.70550478327007,4.424263637199984e-45
86.15651637470228,4.216421590671422e-45
91.9757002172061,4.072732797790561e-45
98.18792340273059,4.0155011114009995e-45
104.81973259646841,4.0240343155963393e-45
111.89946747860017,4.072732797790561e-45
119.45738184812159,4.116191236266542e-45
127.52577290626452,4.154230142482937e-45
136.13911927198225,4.207480417812287e-45
145.33422831927487,4.25237669212117e-45
155.150393465973,4.2947120064039036e-45
165.62956208612388,4.3436115611237087e-45
176.816514763514,4.3992893891737794e-45
188.75905665233378,4.433665488670789e-45
201.50822176272865,4.5223852703312046e-45
215.11849104420213,4.685252238434748e-45
229.64802519880936,4.860858875712243e-45
245.15891321902447,5.04661711833074e-45
261.7174377123482,5.23206443399733e-45
279.3943581464754,5.4243263555833135e-45
298.2652132254082,5.635603931890229e-45
318.4106436886561,5.905039627221395e-45
339.9167369129446,6.178606722209011e-45
362.8753947890104,6.478585786971086e-45
387.3847264455352,6.788324066554138e-45
413.5494674984424,7.178602877571013e-45
441.48142761712745,7.612836876221418e-45
471.29996832021317,8.079052453438537e-45
503.1325130425857,8.549586252300735e-45
537.1150916533832,8.9900890350018e-45
573.3929217518167,9.466675802762685e-45
612.1210292248801,9.954430053200664e-45
653.4649107187721,1.0452512061315254e-44
697.6012408549622,1.0983285272316931e-44
744.7186272130501,1.1598317918588588e-44
795.0184163066854,1.2247790638718052e-44
848.7155539967057,1.3043922195059567e-44
906.0395040183136,1.3872158059651685e-44
967.2352285474185,1.4638597350566998e-44
1032.5642349963882,1.5546072093014393e-44
1102.3056935124912,1.652148946797171e-44
1176.7576299544269,1.7607875219493844e-44
1256.2381994448692,1.8739158696318677e-44
1341.087045941315,1.9971369329788394e-44
1431.6667536350724,2.1254504282229598e-44
1528.364396380635,2.260407862554575e-44
1631.5931917766347,2.410748313754682e-44
1741.794266966738,2.5656358115439615e-44
1859.438543706261,2.730474633092153e-44
1985.028750749978,2.9059041382311866e-44
2119.1015721606364,3.105762708166074e-44
2262.22994071852,3.321716523482325e-44
2415.0254862325082,3.5526863122427816e-44
2578.1411492149746,3.7943426009578728e-44
2752.2739710895057,4.058175623081347e-44
2938.1680728548654,4.3372836521119766e-44
3136.617834933896,4.60290200625533e-44
3348.4712917957645,4.877878921164899e-44
3574.633755857822,5.158321158007528e-44
3816.0716861530705,5.462612026306618e-44
4073.816818295145,5.821811109596238e-44
4348.97057338945,6.235438830617677e-44
4642.708764730988,6.664291892632985e-44
4956.286622401966,7.132727212583184e-44
5291.044157240826,7.607127184902845e-44
5648.411887104507,8.113079651384755e-44
6029.91694989389,8.628227123064281e-44
6437.189629465297,9.137208755408616e-44
6871.970322315087,9.689918908349559e-44
7336.116974808154,1.0385714113332316e-43
7831.613022731663,1.118674512344782e-43
8360.575867102234,1.1930779125974517e-43
8925.265922446146,1.2751339041546158e-43
9528.096276218426,1.3686318140456537e-43
9873.902830061885,1.334207966294981e-43
