source: 1904.00498 
label: CRESST-III
color: #4363d8
label_xpos: 0.228
label_ypos: 4.e-36
0.16090887902959983; 6.437387871288185e-33
0.1625665688632749; 3.262670385633653e-33
0.1642413362852175; 1.7551970858159406e-33
0.1663590791179257; 7.911777325768536e-34
0.16893644583009668; 3.9781915506765935e-34
0.17287755873956429; 2.239309610221281e-34
0.17736449909924015; 1.2939986689740154e-34
0.18196789548674322; 7.406469674364677e-35
0.18716974796971214; 4.0805584490454623e-35
0.19301423786992533; 2.3486231879873092e-35
0.1990412255432253; 1.3464218208499764e-35
0.20631098044671758; 7.574443023040957e-36
0.21549642586422146; 4.4662593559681285e-36
0.22624730527079; 2.6104256710842577e-36
0.2387549443176124; 1.6038853528505965e-36
0.2526004619416916; 1.0374019588123859e-36
0.2672488879990457; 7.223193143386107e-37
0.2827467835478978; 5.378925646459414e-37
0.29914340974532794; 4.120029905974053e-37
0.3164908844273446; 3.3387371091799803e-37
0.33484434776911287; 2.741022654622792e-37
0.35426213755190045; 2.329731181923895e-37
0.37480597459384185; 1.96731873325504e-37
0.3965411589339234; 1.6469406375527943e-37
0.4195367773927761; 1.3937609256707924e-37
0.44386592317002055; 1.1871972896739703e-37
0.46960592817617186; 9.831482124194853e-38
0.49683860883758596; 8.177074220171766e-38
0.5256505261557578; 6.815823093046892e-38
0.5561332608475863; 5.583509845350146e-38
0.5883837044411597; 4.554213795787207e-38
0.6225043672523302; 3.755144587413355e-38
0.658603704221004; 3.0962777560912473e-38
0.6967964596428364; 2.580835255279221e-38
0.7372040318920919; 2.077867575055524e-38
0.7923952341434757; 1.6037187437513277e-38
0.8770563996692656; 1.1253355826007645e-38
0.9772294212535857; 8.630327376206696e-39
1.033899440018668; 7.324750592516307e-39
1.0938557812756735; 6.212188207544331e-39
1.157289020495658; 5.3724104557511845e-39
1.2244007847157552; 4.50727263214243e-39
1.2954043934249715; 3.97476288991404e-39
1.37052553661527; 3.379813207173853e-39
1.4500029921531714; 3.011680749698113e-39
1.5340893847520929; 2.5487032463789453e-39
1.6230519889578612; 2.2022533700818518e-39
1.717173578699763; 1.790058123667337e-39
1.8778894609081391; 1.1937766417144455e-39
2.0128354216274924; 8.715941553733366e-40
2.129560745930896; 6.792826624823623e-40
2.253055029676954; 5.351726019579392e-40
2.3837108081806004; 4.2530737144892765e-40
2.5219433800743505; 3.3872977405590087e-40
2.668192127364371; 2.686092637970773e-40
2.822921912037263; 2.0934240409327977e-40
3.080261951993648; 1.4251026703030196e-40
3.36637590796553; 1e-40
3.7209987155593742; 7.300037011787489e-41
3.9489047241498865; 6.296800499363699e-41
4.231773939976654; 5.365903156527752e-41
4.484241884291835; 4.849372701911658e-41
4.700538020664141; 3.8806092744723585e-41
5.037248475018144; 3.3596590830279605e-41
5.329361012151412; 2.9435291157271893e-41
5.649983153419964; 2.624623406213891e-41
5.965387683650446; 2.2448654456240991e-41
6.311323473774123; 1.8671072307594946e-41
6.679452450076617; 1.5117750706156723e-41
7.064541364741847; 1.1920499620047992e-41
7.47421762192315; 9.473348114631268e-42
7.903599837731839; 7.650310703847212e-42
8.36621982355523; 6.087696131161677e-42
8.837783397949087; 5.1251182186968966e-42
9.37001087383271; 4.1638447825149396e-42
9.806710174707623; 3.731002961473915e-42
