source: wimplibRest
label: TREX-DM
year: 2022
color: #ffe119
label_xpos: 1.3
label_ypos: 1.0468033239333525e-41
0.15	7.0909e-39
0.16	5.05403e-39
0.17	3.86859e-39
0.18	3.12302e-39
0.19	2.62584e-39
0.2	2.27899e-39
0.21	2.02829e-39
0.22	1.84193e-39
0.23	1.70029e-39
0.24	1.59072e-39
0.25	1.50478e-39
0.26	1.43666e-39
0.27	1.38227e-39
0.28	1.33863e-39
0.29	1.30355e-39
0.3	1.27538e-39
0.31	1.2502e-39
0.32	1.2157e-39
0.33	1.16399e-39
0.34	1.0918e-39
0.35	1.00016e-39
0.36	8.9514e-40
0.37	7.85328e-40
0.38	6.78764e-40
0.39	5.8103e-40
0.4	4.7766e-40
0.41	3.64513e-40
0.42	2.64984e-40
0.43	1.88351e-40
0.44	1.33793e-40
0.45	9.64645e-41
0.46	7.08559e-41
0.47	5.31922e-41
0.48	4.07686e-41
0.49	3.18607e-41
0.5	2.53559e-41
0.51	2.05112e-41
0.52	1.684e-41
0.53	1.40139e-41
0.54	1.1805e-41
0.55	1.00549e-41
0.56	8.65134e-42
0.57	7.51259e-42
0.58	6.57892e-42
0.59	5.80602e-42
0.6	5.16055e-42
0.61	4.61703e-42
0.62	4.15586e-42
0.63	3.76178e-42
0.64	3.42284e-42
0.65	3.12952e-42
0.66	2.87423e-42
0.67	2.65085e-42
0.68	2.45441e-42
0.69	2.28085e-42
0.7	2.12682e-42
0.71	1.98955e-42
0.72	1.86675e-42
0.73	1.75648e-42
0.74	1.65711e-42
0.75	1.56728e-42
0.76	1.4858e-42
0.77	1.41168e-42
0.78	1.34408e-42
0.79	1.28224e-42
0.8	1.22553e-42
0.81	1.17341e-42
0.82	1.12538e-42
0.83	1.08103e-42
0.84	1.03999e-42
0.85	1.00194e-42
0.86	9.66593e-43
0.87	9.3369e-43
0.88	9.03013e-43
0.89	8.74361e-43
0.9	8.47557e-43
0.91	8.22442e-43
0.92	7.98876e-43
0.93	7.7673e-43
0.94	7.55889e-43
0.95	7.36252e-43
0.96	7.17724e-43
0.97	7.0022e-43
0.98	6.83666e-43
0.99	6.6799e-43
1	6.5313e-43
1.1	5.38856e-43
1.2	4.65146e-43
1.3	4.14245e-43
1.4	3.77231e-43
1.5	3.49351e-43
1.6	3.27883e-43
1.7	3.11137e-43
1.8	2.9801e-43
1.9	2.87744e-43
2	2.79791e-43
2.1	2.73741e-43
2.2	2.69275e-43
2.3	2.66142e-43
2.4	2.64139e-43
2.5	2.63099e-43
2.6	2.62888e-43
2.7	2.63391e-43
2.8	2.64516e-43
2.9	2.66183e-43
3	2.68324e-43
3.1	2.70885e-43
3.2	2.73817e-43
3.3	2.77079e-43
3.4	2.80635e-43
3.5	2.84456e-43
3.6	2.88514e-43
3.7	2.92787e-43
3.8	2.97254e-43
3.9	3.01899e-43
4	3.06704e-43
4.1	3.11657e-43
4.2	3.16746e-43
4.3	3.21958e-43
4.4	3.27285e-43
4.5	3.32718e-43
4.6	3.38248e-43
4.7	3.4387e-43
4.8	3.49576e-43
4.9	3.5536e-43
5	3.61218e-43
5.1	3.67145e-43
5.2	3.73136e-43
5.3	3.79187e-43
5.4	3.85295e-43
5.5	3.91456e-43
5.6	3.97667e-43
5.7	4.03926e-43
5.8	4.10229e-43
5.9	4.16575e-43
6	4.22961e-43
6.1	4.29385e-43
6.2	4.35845e-43
6.3	4.42339e-43
6.4	4.48865e-43
6.5	4.55423e-43
6.6	4.6201e-43
6.7	4.68626e-43
6.8	4.75268e-43
6.9	4.81936e-43
7	4.88628e-43
7.1	4.95344e-43
7.2	5.02082e-43
7.3	5.08842e-43
7.4	5.15622e-43
7.5	5.22423e-43
7.6	5.29242e-43
7.7	5.36079e-43
7.8	5.42934e-43
7.9	5.49806e-43
8	5.56694e-43
8.1	5.63598e-43
8.2	5.70517e-43
8.3	5.7745e-43
8.4	5.84397e-43
8.5	5.91358e-43
8.6	5.98332e-43
8.7	6.05318e-43
8.8	6.12317e-43
8.9	6.19327e-43
9	6.26349e-43
9.1	6.33381e-43
9.2	6.40425e-43
9.3	6.47478e-43
9.4	6.54542e-43
9.5	6.61615e-43
9.6	6.68697e-43
9.7	6.75789e-43
9.8	6.82889e-43
9.9	6.89998e-43
10	6.97115e-43
10.1	7.04241e-43
11.1	7.75888e-43
12.1	8.48133e-43
13.1	9.20841e-43
14.1	9.93917e-43
15.1	1.06729e-42
16.1	1.14091e-42
17.1	1.21472e-42
18.1	1.28871e-42
19.1	1.36284e-42
20.1	1.43709e-42
21.1	1.51145e-42
22.1	1.5859e-42
23.1	1.66044e-42
24.1	1.73504e-42
25.1	1.8097e-42
26.1	1.88442e-42
27.1	1.9592e-42
28.1	2.03401e-42
29.1	2.10887e-42
30.1	2.18376e-42
31.1	2.25868e-42
32.1	2.33363e-42
33.1	2.40862e-42
34.1	2.48362e-42
35.1	2.55865e-42
36.1	2.6337e-42
37.1	2.70877e-42
38.1	2.78385e-42
39.1	2.85896e-42
40.1	2.93408e-42
41.1	3.00921e-42
42.1	3.08435e-42
43.1	3.15951e-42
44.1	3.23468e-42
45.1	3.30986e-42
46.1	3.38505e-42
47.1	3.46025e-42
48.1	3.53546e-42
49.1	3.61068e-42
