0.16	3.72842e-32
0.17	7.99398e-35
0.18	1.41713e-35
0.19	4.96311e-36
0.2	2.35684e-36
0.21	1.33338e-36
0.22	8.46059e-37
0.23	5.82351e-37
0.24	4.25981e-37
0.25	3.26661e-37
0.26	2.60104e-37
0.27	2.13546e-37
0.28	1.79814e-37
0.29	1.54652e-37
0.3	1.35416e-37
0.31	1.20399e-37
0.32	1.08465e-37
0.33	9.88314e-38
0.34	9.09503e-38
0.35	8.44262e-38
0.36	7.89696e-38
0.37	7.4364e-38
0.38	7.04457e-38
0.39	6.70885e-38
0.4	6.4194e-38
0.41	6.16849e-38
0.42	5.94992e-38
0.43	5.75874e-38
0.44	5.59091e-38
0.45	5.4431e-38
0.46	5.31258e-38
0.47	5.19709e-38
0.48	5.09471e-38
0.49	5.00383e-38
0.5	4.9231e-38
0.51	4.85135e-38
0.52	4.78759e-38
0.53	4.73095e-38
0.54	4.6807e-38
0.55	4.63619e-38
0.56	4.59685e-38
0.57	4.5622e-38
0.58	4.53179e-38
0.59	4.50524e-38
0.6	4.48222e-38
0.61	4.46242e-38
0.62	4.44427e-38
0.63	4.42106e-38
0.64	4.3854e-38
0.65	4.33073e-38
0.66	4.25162e-38
0.67	4.14419e-38
0.68	4.00672e-38
0.69	3.84007e-38
0.7	3.64735e-38
0.71	3.43379e-38
0.72	3.2059e-38
0.73	2.97065e-38
0.74	2.73477e-38
0.75	2.50402e-38
0.76	2.283e-38
0.77	2.07494e-38
0.78	1.88184e-38
0.79	1.70463e-38
0.8	1.54346e-38
0.81	1.39784e-38
0.82	1.26587e-38
0.83	1.14059e-38
0.84	1.01879e-38
0.85	9.00649e-39
0.86	7.88097e-39
0.87	6.83447e-39
0.88	5.88545e-39
0.89	5.04381e-39
0.9	4.31092e-39
0.91	3.68153e-39
0.92	3.14635e-39
0.93	2.69421e-39
0.94	2.31361e-39
0.95	1.99368e-39
0.96	1.72468e-39
0.97	1.49815e-39
0.98	1.30693e-39
0.99	1.14502e-39
1	1.00747e-39
1.1	3.45504e-40
1.2	1.58303e-40
1.3	8.77711e-41
1.4	5.54506e-41
1.5	3.84486e-41
1.6	2.85508e-41
1.7	2.23276e-41
1.8	1.8172e-41
1.9	1.5261e-41
2	1.31451e-41
2.1	1.15616e-41
2.2	1.03478e-41
2.3	9.39901e-42
2.4	8.64532e-42
2.5	8.03874e-42
2.6	7.54536e-42
2.7	7.14065e-42
2.8	6.80646e-42
2.9	6.52916e-42
3	6.29829e-42
3.1	6.10574e-42
3.2	5.94513e-42
3.3	5.81136e-42
3.4	5.70035e-42
3.5	5.60877e-42
3.6	5.53389e-42
3.7	5.47346e-42
3.8	5.42561e-42
3.9	5.38875e-42
4	5.36157e-42
4.1	5.34293e-42
4.2	5.33187e-42
4.3	5.32758e-42
4.4	5.32933e-42
4.5	5.33651e-42
4.6	5.34859e-42
4.7	5.36509e-42
4.8	5.3856e-42
4.9	5.40977e-42
5	5.43727e-42
5.1	5.46782e-42
5.2	5.50116e-42
5.3	5.53707e-42
5.4	5.57534e-42
5.5	5.61581e-42
5.6	5.6583e-42
5.7	5.70266e-42
5.8	5.74876e-42
5.9	5.79648e-42
6	5.84571e-42
6.1	5.89636e-42
6.2	5.94832e-42
6.3	6.00151e-42
6.4	6.05586e-42
6.5	6.1113e-42
6.6	6.16776e-42
6.7	6.22518e-42
6.8	6.28351e-42
6.9	6.34269e-42
7	6.40269e-42
7.1	6.46345e-42
7.2	6.52494e-42
7.3	6.58711e-42
7.4	6.64994e-42
7.5	6.71339e-42
7.6	6.77743e-42
7.7	6.84203e-42
7.8	6.90716e-42
7.9	6.97281e-42
8	7.03894e-42
8.1	7.10553e-42
8.2	7.17257e-42
8.3	7.24003e-42
8.4	7.3079e-42
8.5	7.37616e-42
8.6	7.44479e-42
8.7	7.51378e-42
8.8	7.58311e-42
8.9	7.65277e-42
9	7.72274e-42
9.1	7.79302e-42
9.2	7.86359e-42
9.3	7.93445e-42
9.4	8.00557e-42
9.5	8.07696e-42
9.6	8.14859e-42
9.7	8.22047e-42
9.8	8.29259e-42
9.9	8.36493e-42
10	8.43748e-42
10.1	8.51025e-42
11.1	9.2481e-42
12.1	1.00009e-41
13.1	1.07649e-41
14.1	1.15375e-41
15.1	1.23169e-41
16.1	1.31018e-41
17.1	1.38911e-41
18.1	1.46841e-41
19.1	1.54802e-41
20.1	1.62789e-41
21.1	1.70798e-41
22.1	1.78827e-41
23.1	1.86872e-41
24.1	1.94931e-41
25.1	2.03004e-41
26.1	2.11087e-41
27.1	2.19181e-41
28.1	2.27284e-41
29.1	2.35394e-41
30.1	2.43512e-41
31.1	2.51637e-41
32.1	2.59767e-41
33.1	2.67903e-41
34.1	2.76043e-41
35.1	2.84188e-41
36.1	2.92337e-41
37.1	3.0049e-41
38.1	3.08646e-41
39.1	3.16806e-41
40.1	3.24968e-41
41.1	3.33133e-41
42.1	3.41301e-41
43.1	3.49471e-41
44.1	3.57643e-41
45.1	3.65818e-41
46.1	3.73994e-41
47.1	3.82172e-41
48.1	3.90352e-41
49.1	3.98533e-41
