source: RestWimp
label: TREX-DM-rw
year: 2022
color: #ffe119 
label_xpos: 1
label_ypos: 1.0468033239333525e-38
0.15	3.36324e-37
0.25	7.1128e-38
0.35	4.73412e-38
0.45	4.59887e-39
0.55	4.77346e-40
0.65	1.48262e-40
0.75	7.41636e-41
0.85	4.73773e-41
0.95	3.47968e-41
1.05	2.78379e-41
1.15	2.35381e-41
1.25	2.06621e-41
1.35	1.86208e-41
1.45	1.7107e-41
1.55	1.59527e-41
1.65	1.50571e-41
1.75	1.4356e-41
1.85	1.38065e-41
1.95	1.33782e-41
2.05	1.30488e-41
2.15	1.28013e-41
2.25	1.26224e-41
2.35	1.25014e-41
2.45	1.24296e-41
2.55	1.24001e-41
2.65	1.24068e-41
2.75	1.2445e-41
2.85	1.25105e-41
2.95	1.26e-41
3.05	1.27106e-41
3.15	1.28398e-41
3.25	1.29855e-41
3.35	1.31459e-41
3.45	1.33195e-41
3.55	1.35049e-41
3.65	1.3701e-41
3.75	1.39067e-41
3.85	1.41212e-41
3.95	1.43436e-41
4.05	1.45733e-41
4.15	1.48097e-41
4.25	1.50522e-41
4.35	1.53003e-41
4.45	1.55537e-41
4.55	1.58118e-41
4.65	1.60744e-41
4.75	1.63411e-41
4.85	1.66116e-41
4.95	1.68858e-41
5.05	1.71633e-41
5.15	1.74439e-41
5.25	1.77275e-41
5.35	1.80138e-41
5.45	1.83027e-41
5.55	1.85941e-41
5.65	1.88877e-41
5.75	1.91836e-41
5.85	1.94815e-41
5.95	1.97813e-41
6.05	2.0083e-41
6.15	2.03864e-41
6.25	2.06915e-41
6.35	2.09981e-41
6.45	2.13063e-41
6.55	2.16158e-41
6.65	2.19268e-41
6.75	2.2239e-41
6.85	2.25525e-41
6.95	2.28671e-41
7.05	2.31829e-41
7.15	2.34998e-41
7.25	2.38177e-41
7.35	2.41366e-41
7.45	2.44564e-41
7.55	2.47772e-41
7.65	2.50988e-41
7.75	2.54213e-41
7.85	2.57446e-41
7.95	2.60687e-41
8.05	2.63936e-41
8.15	2.67191e-41
8.25	2.70454e-41
8.35	2.73723e-41
8.45	2.76999e-41
8.55	2.80281e-41
8.65	2.83569e-41
8.75	2.86863e-41
8.85	2.90162e-41
8.95	2.93467e-41
9.05	2.96777e-41
9.15	3.00093e-41
9.25	3.03413e-41
9.35	3.06738e-41
9.45	3.10067e-41
9.55	3.13402e-41
9.65	3.1674e-41
9.75	3.20083e-41
9.85	3.2343e-41
9.95	3.2678e-41
10.05	3.30135e-41
10.15	3.33493e-41
10.25	3.36855e-41
10.35	3.40221e-41
10.45	3.4359e-41
10.55	3.46962e-41
10.65	3.50337e-41
10.75	3.53716e-41
10.85	3.57098e-41
10.95	3.60483e-41
11.05	3.6387e-41
11.15	3.67261e-41
11.25	3.70654e-41
11.35	3.7405e-41
11.45	3.77448e-41
11.55	3.80849e-41
11.65	3.84253e-41
11.75	3.87659e-41
11.85	3.91067e-41
11.95	3.94478e-41
12.05	3.97891e-41
12.15	4.01306e-41
12.25	4.04723e-41
12.35	4.08142e-41
12.45	4.11564e-41
12.55	4.14987e-41
12.65	4.18412e-41
12.75	4.2184e-41
12.85	4.25269e-41
12.95	4.287e-41
13.05	4.32132e-41
13.15	4.35567e-41
13.25	4.39003e-41
13.35	4.42441e-41
13.45	4.4588e-41
13.55	4.49321e-41
13.65	4.52764e-41
13.75	4.56208e-41
13.85	4.59654e-41
13.95	4.63101e-41
14.05	4.6655e-41
14.15	4.7e-41
14.25	4.73451e-41
14.35	4.76904e-41
14.45	4.80358e-41
14.55	4.83813e-41
14.65	4.87269e-41
14.75	4.90727e-41
14.85	4.94186e-41
14.95	4.97647e-41
15.05	5.01108e-41
15.15	5.04571e-41
15.25	5.08034e-41
15.35	5.11499e-41
15.45	5.14965e-41
15.55	5.18432e-41
15.65	5.219e-41
15.75	5.25369e-41
15.85	5.28839e-41
15.95	5.3231e-41
16.05	5.35782e-41
16.15	5.39255e-41
16.25	5.42729e-41
16.35	5.46204e-41
16.45	5.4968e-41
16.55	5.53156e-41
16.65	5.56634e-41
16.75	5.60112e-41
16.85	5.63592e-41
16.95	5.67072e-41
17.05	5.70552e-41
17.15	5.74034e-41
17.25	5.77517e-41
17.35	5.81e-41
17.45	5.84484e-41
17.55	5.87969e-41
17.65	5.91454e-41
17.75	5.9494e-41
17.85	5.98427e-41
17.95	6.01915e-41
18.05	6.05403e-41
18.15	6.08892e-41
18.25	6.12382e-41
18.35	6.15872e-41
18.45	6.19363e-41
18.55	6.22855e-41
18.65	6.26347e-41
18.75	6.2984e-41
18.85	6.33334e-41
18.95	6.36828e-41
19.05	6.40322e-41
19.15	6.43818e-41
19.25	6.47314e-41
19.35	6.5081e-41
19.45	6.54307e-41
19.55	6.57804e-41
19.65	6.61303e-41
19.75	6.64801e-41
19.85	6.683e-41
19.95	6.718e-41
