0.16	1.49137e-32
0.17	3.19759e-35
0.18	5.6685e-36
0.19	1.98525e-36
0.2	9.42735e-37
0.21	5.33353e-37
0.22	3.38424e-37
0.23	2.3294e-37
0.24	1.7046e-37
0.25	1.31021e-37
0.26	1.04804e-37
0.27	8.66114e-38
0.28	7.35311e-38
0.29	6.38482e-38
0.3	5.6505e-38
0.31	5.08234e-38
0.32	4.63535e-38
0.33	4.27881e-38
0.34	3.99116e-38
0.35	3.75696e-38
0.36	3.56488e-38
0.37	3.40649e-38
0.38	3.27542e-38
0.39	3.16674e-38
0.4	3.07665e-38
0.41	3.00212e-38
0.42	2.94075e-38
0.43	2.89061e-38
0.44	2.85013e-38
0.45	2.81801e-38
0.46	2.79319e-38
0.47	2.77478e-38
0.48	2.76204e-38
0.49	2.75434e-38
0.5	2.75115e-38
0.51	2.752e-38
0.52	2.75651e-38
0.53	2.76434e-38
0.54	2.77519e-38
0.55	2.78881e-38
0.56	2.80498e-38
0.57	2.82349e-38
0.58	2.84418e-38
0.59	2.8669e-38
0.6	2.89149e-38
0.61	2.91785e-38
0.62	2.94443e-38
0.63	2.96375e-38
0.64	2.96687e-38
0.65	2.9454e-38
0.66	2.89251e-38
0.67	2.80395e-38
0.68	2.67944e-38
0.69	2.52292e-38
0.7	2.34173e-38
0.71	2.14535e-38
0.72	1.94356e-38
0.73	1.7449e-38
0.74	1.55598e-38
0.75	1.38104e-38
0.76	1.22238e-38
0.77	1.08064e-38
0.78	9.55424e-39
0.79	8.45627e-39
0.8	7.49826e-39
0.81	6.66465e-39
0.82	5.93429e-39
0.83	5.2621e-39
0.84	4.6277e-39
0.85	4.03004e-39
0.86	3.47664e-39
0.87	2.97594e-39
0.88	2.53313e-39
0.89	2.14911e-39
0.9	1.82113e-39
0.91	1.5441e-39
0.92	1.31179e-39
0.93	1.11779e-39
0.94	9.5604e-40
0.95	8.21147e-40
0.96	7.08463e-40
0.97	6.14081e-40
0.98	5.34759e-40
0.99	4.67843e-40
1	4.11162e-40
1.1	1.40408e-40
1.2	6.45467e-41
1.3	3.64019e-41
1.4	2.36423e-41
1.5	1.6977e-41
1.6	1.31248e-41
1.7	1.07274e-41
1.8	9.15076e-42
1.9	8.07013e-42
2	7.30632e-42
2.1	6.75436e-42
2.2	6.3496e-42
2.3	6.0505e-42
2.4	5.82943e-42
2.5	5.66737e-42
2.6	5.5509e-42
2.7	5.47029e-42
2.8	5.41839e-42
2.9	5.38978e-42
3	5.38034e-42
3.1	5.38686e-42
3.2	5.40679e-42
3.3	5.43811e-42
3.4	5.47918e-42
3.5	5.52867e-42
3.6	5.58548e-42
3.7	5.64869e-42
3.8	5.71755e-42
3.9	5.7914e-42
4	5.86971e-42
4.1	5.952e-42
4.2	6.03787e-42
4.3	6.12697e-42
4.4	6.21901e-42
4.5	6.3137e-42
4.6	6.41083e-42
4.7	6.51019e-42
4.8	6.61158e-42
4.9	6.71487e-42
5	6.81989e-42
5.1	6.92652e-42
5.2	7.03464e-42
5.3	7.14415e-42
5.4	7.25495e-42
5.5	7.36696e-42
5.6	7.4801e-42
5.7	7.5943e-42
5.8	7.70949e-42
5.9	7.82562e-42
6	7.94262e-42
6.1	8.06045e-42
6.2	8.17907e-42
6.3	8.29842e-42
6.4	8.41848e-42
6.5	8.5392e-42
6.6	8.66054e-42
6.7	8.78249e-42
6.8	8.905e-42
6.9	9.02806e-42
7	9.15163e-42
7.1	9.27569e-42
7.2	9.40023e-42
7.3	9.52521e-42
7.4	9.65061e-42
7.5	9.77643e-42
7.6	9.90264e-42
7.7	1.00292e-41
7.8	1.01562e-41
7.9	1.02835e-41
8	1.04111e-41
8.1	1.0539e-41
8.2	1.06673e-41
8.3	1.07958e-41
8.4	1.09247e-41
8.5	1.10538e-41
8.6	1.11831e-41
8.7	1.13128e-41
8.8	1.14426e-41
8.9	1.15727e-41
9	1.17031e-41
9.1	1.18336e-41
9.2	1.19644e-41
9.3	1.20954e-41
9.4	1.22265e-41
9.5	1.23579e-41
9.6	1.24895e-41
9.7	1.26212e-41
9.8	1.27531e-41
9.9	1.28852e-41
10	1.30174e-41
10.1	1.31498e-41
11.1	1.44817e-41
12.1	1.58253e-41
13.1	1.7178e-41
14.1	1.85378e-41
15.1	1.99034e-41
16.1	2.12737e-41
17.1	2.26479e-41
18.1	2.40254e-41
19.1	2.54056e-41
20.1	2.67882e-41
21.1	2.81728e-41
22.1	2.95592e-41
23.1	3.09471e-41
24.1	3.23364e-41
25.1	3.37269e-41
26.1	3.51184e-41
27.1	3.65109e-41
28.1	3.79042e-41
29.1	3.92983e-41
30.1	4.06931e-41
31.1	4.20885e-41
32.1	4.34844e-41
33.1	4.48809e-41
34.1	4.62779e-41
35.1	4.76753e-41
36.1	4.90731e-41
37.1	5.04712e-41
38.1	5.18697e-41
39.1	5.32685e-41
40.1	5.46676e-41
41.1	5.6067e-41
42.1	5.74666e-41
43.1	5.88664e-41
44.1	6.02665e-41
45.1	6.16668e-41
46.1	6.30672e-41
47.1	6.44679e-41
48.1	6.58687e-41
49.1	6.72696e-41
